RT @AnikaRoseAus: They say they care about men's rights but when speaking to groups who represent them - they block us. Seem they enjoy theâ¦,1,2722
RT @YTM1staWu1fy: #QuestionsForMen Do you ever find it hard to take a # seriously when it is designed by a hardcore sexist? http://t.co/y9Kâ¦,1,2725
RT @Shermertron: @11twiggins So you DON'T plan on apologizing for your near-instant hypocrisy.  Okay. http://t.co/YwMC9iAl4V,1,2727
"@HumanistFury ""Sorry"" for confusing me?  What am I looking at?",1,2728
"RT @victorymonk: @MGTOWKnight @highwiregirl oh, snap!! Here is what W from 3 world countries think abt ppl like you. #QuestionsForMen http:â¦",1,2729
@filthy_degen Everything I post is free to be reused.,1,2730
RT @FrankWorleyPR: Ten things #feminists really don't care about http://t.co/0iDiNJgljE,1,2731
@kmx1974 Who said that?,1,2732
@kmx1974 Wrong and wrong.,1,2733
@kmx1974 Not even close to accurate. Are you intentionally obtuse?,1,2735
@Scyleet  Is @kmx1974 legit stupid or just trolling?,1,2736
.@kmx1974 @Scyleet No. I can just see you are either a dullard or have no intent on listening. So I refer you to Google. Which you fail at.,1,2737
@Dreysander1 The college tribunals only apply if BOTH attend that school.,1,2741
@LMargolez My Twitter account is hilarious. But I cannot take credit. The mind numbingly moronic feminist hypocrites deserve the credit.,1,2742
"@Dreysander1 Hard to say.  I naively had my fun, not realizing the anvil above me.  I believe having that ""fun"" is key to later monogamy.",1,2744
@Dreysander1 Sons are at much greater risk now than daughters because of feminist laws.,1,2745
@Dreysander1 Absolutely.,1,2746
"@Dreysander1 I dunno.  Knowing what I know now or in today's environment, I would NOT date any girl from same school.",1,2747
@Dreysander1 It took the priest a year to convince her to tell the cops.  He served 5 years out of 20.  She got 26 months.,1,2750
"RT @_chrisdowns_: #QuestionsForMen This one's good, and topical. http://t.co/RrP5IZrRpE",1,2751
@BLUNTmoms How?,1,2752
@BLUNTmoms Is that wrong?  Is forcing them into parenthood wrong?,1,2753
@Ryan140GG Nope. Adoption and safe haven.  She is not bound.,1,2754
"@UseUrTongue You need serious help, Gags.  I hope you find it. http://t.co/W1u9n2sjMh",1,2755
"@DomesticPirate @Vosnic @uomo389 Not arguing against abortion but for his choice, too.",1,2756
@UseUrTongue Get help.  Seriously.,1,2757
@jakesayshibro Thanks. I appreciate that.,1,2758
@sjhough Hey...how did you make that =/= thing?,1,2759
@Mora_Fornelli An enemy of @clementine_ford is good enough for me...F/F,1,2760
"@IsabellaEscort When I ask them that verbatim question, they call me an abusive misogynist.  You?  Do you ever actually get an answer?",1,2761
"@IsabellaEscort Please do sometime, let me know.  In Canada they just passed a bill led by feminists.",1,2762
"@holliebakerlutz Why was she fired, do you know?",1,2763
@holliebakerlutz What does that 23% figure represent?  How was it derived?,1,2764
.@BlackOpal80 Are you a feminist?  @WildeArthur,1,2765
@kmx1974  Stupid. Got it.,1,2766
"@jsydneym We found out quickly most of these ""questions"" were not looking for answers.",1,2767
@DoctrineDark798 You should be able to save from here...right click or hold down on them and you should get a save option.,1,2768
RT @mrlowercasea: #questionsforwomen #questionsformen Do you view someone less reasonably if they openly declare hatred of your gender? httâ¦,1,2769
@juliarforster Yes. http://t.co/ixbt0uc7HN,1,2770
"@aly_552 Yes.  Am I a victim, too?",1,2771
"RT @Shermertron: @MT8_9 Has she been fired yet? Male writers for ""newspapers"" usually get fired for much less. #QuestionsForMen",1,2773
@PariahPotimouth Feminism.,1,2775
@ChristinaLoken1 I derive the same meaning.  What have I missed?,1,2776
@anniekfox Why can't you tell?,1,2777
@anniekfox Can you give an example?,1,2779
@PariahPotimouth Couldn't fit in one tweet.  I followed it up.,1,2780
"@anniekfox Hmmm...that's a good point. Bathing in male tears is more of a feminist thing, huh?",1,2781
@vivant @tomsaw200 Oh? http://t.co/xOJhWhuI3Z,1,2782
@vivant @tomsaw200 You sure? http://t.co/THwiZ2qDBR,1,2783
@anniekfox There is literally photo evidence above...?,1,2784
@aussielung Conversely @Shermertron is a good guy and egalitarian.,1,2786
"@anniekfox So if he hit her in the same way for what she was wearing, that would be OK, too?",1,2787
"@anniekfox I'll take that as you saying ""yes its OK for him to hit her in the same way"".",1,2788
@julia_goo_lia @anniekfox Why are you body shaming her Man Hands?,1,2789
@anniekfox Who would that be?,1,2790
"@Shermertron @aussielung Based on need, not gender?",1,2792
"@I_Am_Chantastic Men are attacked 4 times more, just FYI.",1,2793
@feministlah This is the tag's founder... http://t.co/FRGiq2MN1g,1,2794
@amberhasalamb Can you explain why this is wrong? http://t.co/pTkwk45P9P,1,2795
"@Transic_nyc With luck, she'll be a stylist...",1,2797
@amberhasalamb Can you comment on Ford doing the VERY thing she complains of...? http://t.co/gBvOjnmbcV,1,2798
@feministlah I'm looking for them...lot of hay on top of those needles.,1,2799
@amberhasalamb ...in what way?,1,2800
"@amberhasalamb I didn't realize I was supposed to treat you as a child whose opinion is irrelevant, sorry.  My bad.",1,2801
@tsupdawgs @feministlah I'll take any screen grabs you have.  Thanks.,1,2802
@amberhasalamb  Separate conversations.  She told a guy concerned about circumcision that he can't get laid.  Exactly what she whined about.,1,2803
"@hayleyjoness @Fatboyisangry1 That is feminism's doing, you realize?",1,2804
"@hayleyjoness Why do you judge on genitals, rather than merit?  If a man works in an 80% female workplace, should he cry discrimination?",1,2805
@hayleyjoness Curious...do you know what the 23% (pay gap) figure refers to?  Do you know how it was derived?,1,2807
@feministlah @GreenWeiner No True Scotsman.,1,2808
"@hayleyjoness YW...?  Well, if you know that men and women do different jobs, why WOULD the pay be the same?",1,2810
"RT @thesledgetobias: @MT8_9 @amberhasalamb My god, so it truly is a projection.",1,2811
"@hayleyjoness ...as a result there is a POSSIBLE supply of 100% of the population for all ""female"" jobs vs. maybe 20% for some ""male"" jobs.",1,2812
@feministlah @GreenWeiner Women have more legal rights in every Western nation.  Who is privileged?,1,2813
".@feministlah @GreenWeiner Way way more than one...and why not...that's how they arrive at ""male privilege""? #AntiSJW http://t.co/LmPvPJvsyx",1,2815
"@feministlah @GreenWeiner Picture was gender neutral, but...sure.",1,2816
".@feministlah @GreenWeiner I never said men didn't have privileges or that women didn't face biases, but its more 50/50 than one way street.",1,2817
"RT @jarod_frye: @MT8_9 @robinashe @hayleyjoness Actually I have. The same thing happens to African Americans, Spanish, and other minorities.",1,2818
@SweetWalkTalk Not when it just ends in rape charges...,1,2819
@thereginamom @JDefiant9 @jeffj666 If Paul Elam said the same about women...you'd be screeching about it.,1,2820
"@JDefiant9 Well, I'd have no way of knowing. General point.",1,2821
"""@Brittany_Blade: #FemFreeFriday because fems aren't actually doing anything for oppressed women in the Middle East."" http://t.co/pUYim4Q8jk",1,2822
@victorymonk @shaner38 @chappygolucky That was/is in reply to her.,1,2823
RT @underwaterprick: What i learned from #QuestionsForMen http://t.co/GQLKJhWVqq,1,2824
@Shermertron Good job having her call you a loser...BTW That hypocrisy is gold.  Hopefully someone will see it.,1,2825
@EuroSlavA @brenbarber She's great.,1,2826
.@WayJamesO Yep. The Coyotes. They have an out in 2-3 years. #NHL would have gone to Seattle.  But no building. Vegas will get them instead.,1,2829
@AJM9588 Hmm...which is the root cause of their hypocrisy.  You have swung me.,1,2830
@BillRigg Picwhatting? And you have quoted none of the tweets.  What are you trying to say...?,1,2831
@PsychScientists @geekyjessica Can you explain why what she described there is wrong?,1,2832
@luckykaa It is our individual listing numbers on a Gamergate block list the SJW feminists created.  Worn with pride...,1,2833
"@PsychScientists I meant this one. Can you explain why it's wrong/""sexist""? http://t.co/qMhfs4yIk3",1,2834
RT @BlackOpal80: Handy guide for what to expect when participating in #QuestionsForMen @MT8_9 http://t.co/Gh4ODnW9oj,1,2835
@shaner38 @scarmichael18 I know of NO places single men may in US.  Some states do bar ANY single parents.  Some only men.,1,2836
@scarmichael18 @Synthovine Forgot already? http://t.co/a6noUBGcRR,1,2837
.@scarmichael18 @shaner38 He gets to legally decline parenthood during first 22 weeks after conception. 2 more weeks for her #choice after.,1,2838
@scarmichael18 @shaner38 No idea what u said.,1,2839
"@shaner38 @scarmichael18 Kid.  Not sure if should is really shouldn't, etc?",1,2840
@shaner38 @scarmichael18 Would rather.,1,2841
.@scarmichael18 @shaner38 She will often not know.  It should be opt in not opt out so that he must be told.  Or else they will hide it.,1,2842
@scarmichael18 @shaner38 Not legally.,1,2843
"@scarmichael18 Every time I suggest it, feminists insist they will so if deadline passes, he should be stuck w/o choice.",1,2844
".@scarmichael18 So, you will continue to oppose equality no matter the logic...?",1,2845
"@TheShujaatAli @PsychScientists Me, too. It was going perfect. Got him on record when he thought it was just women before showing him truth.",1,2846
"@scarmichael18 How about you unfollow me while you are at it. Feminists who follow get blocked.  I hate to block so, plz unfollow.  Thanks.",1,2847
".@TheShujaatAli Well, I assume you saw my Clem Ford stuff.  No MSM will write the truth about her. @AsheSchow maybe? http://t.co/XhXDywx5I7",1,2849
"@TheShujaatAli @AsheSchow is awesome, if you don't know her.  Write the truth about feminism.",1,2850
"@basicrepublican My favorite...when they argue to deny men choice, they literally argue abortion is NOT a ""reproductive right"".",1,2852
.@zBruceey @scarmichael18 Well...I'd bet on the latter... http://t.co/QA6MYr4Wdw,1,2856
@AsheSchow @TheShujaatAli Feminist writer...think Valenti of AU from what I know.  Started the # QuestionsForMen Huff Po &amp; others wrote up.,1,2857
@ATLsportsPayton Because if an obvious GA sports nut DIDN'T...that would explain it all.,1,2859
@DrJoanBeckwith You don't regard Ford as a problematic figure? http://t.co/8DmIDw7XPs,1,2860
"@DrJoanBeckwith So, no issue with her doing the very thing she decries, then?",1,2861
"@BlackOpal80 Yeah. My eye opener was a pay gap article. I know a little about econ...tried to explain why it was math, not sexism.  But...",1,2862
"@BlackOpal80 ...I learned that doing so made me a ""misogynist"".",1,2863
".@BlackOpal80 Then what REALLY opened my eyes. An article on financial abortion. Even, after reading, I still opposed. Responsibility, etc.",1,2865
".@BlackOpal80 Realized then that selfish hypocrisy is the crux of modern feminism, not equality.",1,2867
"@BlackOpal80 People assume she saw my avi/name &amp; blocked.  Nope, blocked by her before I knew who she was. Fems use a block list. So...",1,2871
@BlackOpal80 ...as soon as you follow enough known anti-feminists their block list activates and blocks you.  Possible she is unaware of me.,1,2872
".@BlackOpal80 But, the idea they want to do ANYTHING but lecture with dubious facts they don't want challenged is exposed by their blocking.",1,2873
".@BlackOpal80 Yep, pathetic. Let's examine idea anti fems just hate women.  Do misogynists fight for their ""right"" to hate?  Or just hate?",1,2874
".@BlackOpal80 Like, if #GamerGate really just hated women, why bother with GG?  Need NO permission to hate. They could just hate/play games.",1,2875
@NUBionicwoman Is it wrong to argue by implying the other person cannot get laid?,1,2876
.@knux1995 Close up shop.  #Feminism is just a roadblock in #egalitarianism's way at this point.  #Equality must be equal.  Not gynocentric.,1,2880
"@bmackillopthio Hmm..possible.  I don't read tabloids. I just know he boxes.  Another guy had one.  Donald Trump.  Diva like, right?",1,2881
"@bmackillopthio But, Trump gets called a megalomaniac.  Is that a gendered slur, too?  I never hear women called megalomaniacs.",1,2882
@oscoscoscosc Exactly.  It's a sexist marketing ploy.,1,2883
@BristolBen Not me. Either guns blazing or waiting quietly in my Trojan Horse...,1,2884
.@knux1995 ...allow word to evolve to it's current meaning (selfish misandry) and remove them from the #equality movement so adults can work,1,2886
".@knux1995 No, no...this is my view on how to move equality forward.  Must root out those who claim equality while working against it.",1,2887
"@KachoArinoDesu @Bananaramble Make a new damn movie, you hacks...is my point.",1,2889
"@kittiedolls @TiodeCapaNegra You have more legal rights than I do, is that OK?",1,2890
"@bmackillopthio Don't know her, sorry.",1,2891
@BrokeTilIGetRch @CriticalKaiju Nope.,1,2892
"@PardusXY @silverwolfcc Unrelated to Highlander.  I also prefer Fletch Lives over the first for same reason as GB 2.  Funnier, bottom line.",1,2893
@Bananaramble Two of those three are already real...,1,2894
".@BigBadCharn Please identify the straw man, Dunce.  My sarcastic mocking hypothetical or those real examples?",1,2895
@wiemanindenwald Sooooo true.,1,2896
@dultery @Dex_is_Dope No joke.  A Swedish lawmaker proposed requiring men to sit when they pee...,1,2898
"@Anthony3291 If they had any shame or self awareness, sure...",1,2900
Is it lost on most #QuestionsForMen was essentially Ford's way of exempting her schlocky clickbait from criticism? http://t.co/29pgEhzUQT,1,2901
".@robscragga Start a Paetron.  Unless you are in UK, then you can claim disability.",1,2903
@AutobotBlades First tweet in years and it's a total false equivalency.  Why? http://t.co/DcJprECjCx,1,2904
".@manishlimbu532 No.  No reliable numbers.  But, a small town police department did a nine year study of their cases once...41% false.",1,2905
@thesledgetobias An Illinois PD studies nine years of their cases once....41% false.,1,2906
".@abnormalcybias @manishlimbu532 Well, what differentiated it was they knew the number of rape complaints that recanted. Most only count...",1,2907
.@abnormalcybias @manishlimbu532 ...women who are actually charged/convicted of it.  It's almost NEVER prosecuted. Cops just close the case.,1,2908
"@abnormalcybias @manishlimbu532 ""Google false rape accusation 41%"" might work.",1,2909
@thesledgetobias ?,1,2910
"RT @CathyYoung63: To @MHarrisPerry, #BlackLivesMatter obviously does not include Brian Banks, whose life was nearly destroyed by false rapeâ¦",1,2911
".@ListenToRaisin Patriarchy is a myth, so the system has no push back &amp; feminists use chivalry &amp; benevolent sexism masterfully to own ends.",1,2913
".@ListenToRaisin No question. Feminists have the media. Did you see any mention of Clem Fords OPEN bigotry, etc?  Nope. ""Narrative"" is all.",1,2914
@JakePentland @ListenToRaisin Rock is much closer to Socrates than most know...,1,2915
"@shanifrr @CordovanSplotch Excuse me, did you say that feminism is for everyone, including men?",1,2916
.@ILivUndrUrBed  Anything but yourself.  Like EVERY feminist on Earth.,1,2920
"@TehMenz A genuinely interesting question...of course, the answer is predictable and boring.",1,2921
"@LoveAndLonging ...how is that example ""sexism""?",1,2922
"RT @uberfeminist: In the film, Jennifer Lopez plays a rapist that does not know what the Iliad is. And she's the *protagonist*! #smfh",1,2923
"@plaidcat9 He was also just existing, no?",1,2924
@ILivUndrUrBed @CarolynnEva No.,1,2925
.@WayneJBurrows @adriennecgomez @ListenToRaisin ...feminism would only have a name issue.,1,2926
@JamesBolton11 Yup.,1,2927
"@HumanistFury You pay, yes.  Split, no.  She pays, no.",1,2928
"@HumanistFury @ListenToRaisin Remember ""Gaga""?  What would you guess her IQ to be?",1,2929
"@BristolBen @HumanistFury @ListenToRaisin Suspended, here under a new acct.  Stalked me for a day or so.  Legit ""issues.""  Kid gloves on...",1,2932
"@HumanistFury @ListenToRaisin @BristolBen ...unless it's at her (pencil filled) hands, of course.",1,2933
@HumanistFury @ListenToRaisin @BristolBen I have about 12 like that.  Would be hilarious if she didn't need help so bad.,1,2934
".@BristolBen @HumanistFury @ListenToRaisin ...and a few I like talking to even if I know, they will be same as others when push comes to...",1,2935
@sexyconserv  Both. My desire to play video games is never stronger than after sex.  Can finally focus on something other than sex...,1,2936
"So, feminists will trend #FeministsAreUgly and then complain how the fact #FeministsAreUgly is trending is proof of misogyny in society.  K.",1,2937
RT @unpccomix: @MT8_9 Thought you might like one of my comics. From UnPC Comix :) http://t.co/RDzdCQHjSc,1,2938
@unpccomix I saw this the other day.  Excellent.,1,2939
@Fullerarty Ahem... http://t.co/Xdi7cMJHBo,1,2941
@ValiantRook I don't doubt other life but realistically don't think we'll see any evidence in any of our lifetimes so I don't think about it,1,2942
@ValiantRook But Riley was hilarious on Stern.  Hadn't thought about him (or the Biovians) in years.,1,2943
@NoBullshitGamin ...not what I'm looking at.  No.,1,2945
@JDefiant9 I am tennis neutral.  Just setting up the joke.,1,2946
@trishesdishes  No.  Name one men's right they fight for...,1,2947
".@a2daj123456 Thanks.  I think it's hilarious.  But, I realize there is a limited market for Terry Pendleton humor...",1,2948
"@dultery I'll find a ""special occasion"".  Thanks.",1,2950
@cjn159u ...for what possible stated reason?  To slow men down to women's pace...?,1,2951
@cjn159u This is what happens when you confer the dignity and respect of MLK and real civil rights leaders upon untreated borderlines nuts.,1,2952
@cjn159u To an extent...we are not exactly overwhelmed with great options/choices.,1,2953
"@cjn159u You've seen the article by founder of NOW's sister, right?  More and more I see feminism thru this prism... http://t.co/7jOETvnH9A",1,2954
RT @thisonesakillaa: @MT8_9 I'm dying,1,2957
"@mikeyfenn You appear to have common sense.  So, no, you'd be totally wrong.",1,2958
"@trishesdishes Are you aware women have more, not fewer legal rights than men?",1,2959
RT @TehMenz: #QuestionsForMen Did you know feminists think that violence is okay so long as the victim isn't seriously injured? http://t.coâ¦,1,2960
@trishesdishes Why ignore my question to deflect with yours?  Are you aware men have LESS legal rights?  Is that equality?,1,2961
@GreenWeiner Let's test. http://t.co/cKdwbYwQ9V,1,2962
@GreenWeiner  It's close.  Need one of those Conan O'Brien morphs of Tony and the Big Hurt.,1,2963
"@boxedariel So...is the answer ""nothing""?",1,2964
@boxedariel Can you explain the wage gap?  What does the often cited 23% figure reference?,1,2965
@boxedariel None of these things are true.  But I return to the original question...research. What have you read?,1,2966
@boxedariel Where is your knowledge of feminism derived?,1,2967
@boxedariel @LostSailorNY Can you be legally forced into parenthood?,1,2968
@purposelyflawed http://t.co/P6KTLT0XBZ,1,2970
@boxedariel @LostSailorNY No one said she should.,1,2971
@boxedariel @LostSailorNY If it's her choice alone...yes.  Do you oppose single mothers?,1,2973
@boxedariel @LostSailorNY She can abort. Adopt it out. Safe haven.,1,2974
"@trishesdishes Go back to the top of this thread and read again, then.",1,2975
RT @GamerCatHenri: #QuestionsForMen Did you know rape is bad?,1,2979
"@ChristianMcBane @TehMenz Agreed. Idea it's ""not a compliment"" absurd.  Most important compliment...",1,2980
"""@Lesleywallace1: #QuestionsForMen Have you been told your pants are distraction to boys in school?"" Just our shirts. http://t.co/0W5HYr3p0B",1,2981
"RT @sbhouse1978: @GameDiviner @MT8_9 Picture #1: Beaten, but defiant. Picture #2: Beaten until the soul is dead.",1,2983
"@Foxfairy And I can't think of any good remakes period, actually.",1,2986
"@Mich_McConnell @TamedInsanity The ""after all"" denotes sarcasm that you take out of context, Goebbels.",1,2988
.@Mich_McConnell @Cerebrawl80 @TamedInsanity Literally asking YOU to explain what you know the 23% figure represents. What does it compare?,1,2990
"@Iloveoldtools @Angry_Feminazi No.  Actually, she has an economics degree.",1,2991
@manimeister15 Is saying that sexism?,1,2993
"@manimeister15 No, I meant...can you explain why telling a person you are arguing w/ they cannot get laid is wrong.",1,2995
"@manimeister15 Wait, do you realize you just did the very thing the tweet you posted said is wrong...?",1,2996
"RT @uberfeminist: Criticism of @CathyYoung63 &amp; @JudithShulevitz would be better if ""feminists"" had taken the opportunity to critique @Sabriâ¦",1,2997
@CheckItCool @CriticalKaiju Which tag are you referring to?,1,2998
"@CheckItCool @CriticalKaiju U realize QuestionsForMen existed before Ford started posting snide crap in it, right? http://t.co/EaKt1gODFy",1,2999
"RT @jenniferkateFPS: @MT8_9 I love this b/c I am also a scientist working with men w/ more education &amp; experience, yet I haven't experienceâ¦",1,3000
RT @mlktestbot: MT @aliennnqueen: Daily reminder that I 100% don't care about straight cis Jews's opinions on racism &amp; feminism.,1,3002
"""@ErikssonMalin85: Have u ever expressed ur anger only to be asked the question: are you hormonal? #QuestionsForMen""  Testerosterone?  Yeah.",1,3003
"""@ErikssonMalin85: #QuestionsForMen ever walked home in dark seen another person and becomed scared?""  Men are attacked 4 times more often.",1,3005
"@N7Kopper @InnominateSterd @nitramy To be fair, I read his ""you hate"" as ""your hate""...my bad.  Working on worst sleep ever...sorry.",1,3008
.@trishesdishes Can you be legally forced into parental obligations?  Can your genitals be cut at birth?  Does your right to vote have an *?,1,3009
@Femitheist @trishesdishes ...many don't have the awareness to operate in what most know to be self interest. They will defy most solutions.,1,3013
".@Femitheist @ktonieskacze Hard to say w/o knowing if avg. welfare w/o a dad is &gt; or &lt; avg. CS payment.  If less, it would REDUCE incentive.",1,3015
RT @TehMenz: @MT8_9 @brenbarber @MadMax9990 This tweet deserves more love. It's a good point.,1,3016
@ktonieskacze @Femitheist Agreed. Thoughtful. Every once in a while an old tweet of mine lumping her Poe in w Gearheart is RT'ed. I cringe.,1,3017
"@Femitheist @Audmum1 @ktonieskacze Couldn't design a much poorer set of incentives, no.",1,3018
"@nitramy @JustLaurenB Well, spoiler alert @trishesdishes was actually pretty reasonable and (I think?) accepting of the idea of choice 4 men",1,3019
.@Apolocalypses @TehMenz I will totally pretend to be deaf at that point...walk out like you're a ghost &amp; I'm Bruce Willis in The 6th Sense.,1,3020
".@SirScatters @LostSailorNY Not being gay is not homophobia.  Some do try to conflate them, somehow...",1,3021
"@stevenbirt4real @Phasmatis75 @SirScatters @LostSailorNY To some, yeah...",1,3022
@nonirishpaddy @SirScatters Who said anything about hitting?,1,3023
"@SirScatters @nonirishpaddy Oh, missed that part of it.  No...no reason to get physical.",1,3024
.@Codename_WiAx @Mich_McConnell @TamedInsanity US is 46th best place for women.  Behind Rhwanda and Ghana.  Such bunk.  She'll never see it.,1,3025
@Mich_McConnell @TamedInsanity In terms of what?  Measured how?,1,3026
"@BristolBen I'm saying you can never ""control"" two different individuals to be the same.",1,3027
RT @libertycapent: I liked a @YouTube video from @sargon_of_akkad http://t.co/GdQ58geQw0 50 #QuestionsForMen #Mansplained,1,3028
Yep except the study @Liberal_fem (the Artist Formerly known as Mich_something) offered's author says it does NOT prove bias @TamedInsanity,1,3030
.@rosesareswift K... http://t.co/IyxiisJajP,1,3033
".@JamieAgathaRose  Nothing.  I like women in pink. It's a tipoff that they don't angrily reject femininity like...ahem, well, you know.",1,3034
"RT @Johnny_Medieval: @MT8_9 @FearBlandness Yeah we really need to stop being such ""manbabies"" by speaking out against prejudice http://t.coâ¦",1,3036
RT @Johnny_Medieval: @outspoken45 @MT8_9 @FearBlandness #NotYourScapegoat  Join the party :),1,3037
@failedmgc I have a million valid arguments.  Doesn't change reality...,1,3038
@failedmgc OK.  Men have fewer legal rights in EVERY western nation today.  Get to work...,1,3040
@dgbattaglia Saw this this morning... http://t.co/9YUwOuZugw,1,3041
@AnonMnom @LBigmann Appears to refer to the idea that denial of visitation can be prosecuted under child abuse rather than specific laws...,1,3043
@AnonMnom @LBigmann Any real world examples of women actually being jailed for it?,1,3044
"@AnonMnom Yeah but ur irrelevant &amp; relevant but old/isolated/fits the definition of ""the exception that proves the rule"" 2 more than I find.",1,3045
"@AnonMnom Was that yours?  Mine was CS is enforced (10,000's of men in jail) while visitation (these 1.05 examples aside) is not.",1,3046
@AnonMnom Rights mean nothing if they can be violated w/ no recourse.,1,3047
RT @beavergate: @MT8_9 I'd like to focus on the plight of the Beaver.  We are oppressed and I consider myself a victim.,1,3048
"@AnonMnom Odd that Google can find no relevant examples of it actually being enforced then, huh?",1,3049
"@KeenGaze I keep screengrabs not links, sorry.  Google ""Kate Millett sister NOW"" it should be near top of list.",1,3050
@dgbattaglia Hard to tell but...I think that might have just been a troll.,1,3051
"RT @nonirishpaddy: If someone hates you, it's because of what's between your ears, not what's between your legs #adviceforyoungfeminists",1,3052
@shaner38 Hope not.  How will she pay her bills?,1,3053
"@JanelleBrindle @lancewalton So is ""twat"".",1,3054
".@SassNPearls They have no sense of irony or awareness. Or shame. Or decency. Or...well, I could do this all day...",1,3055
.@DoWeWantTo #'s like this...I just spin the gallery on my tablet like the Price is Right wheel and use whatever meme or story I land on...,1,3057
@Suppose_Not @DoeringNorman @JustLaurenB Hmm.  Cathy Young and who are other two?,1,3058
@Suppose_Not @DoeringNorman @JustLaurenB Good call.,1,3059
.@mikedevil741 Gotta take the bad w/ the good...,1,3060
@_sinisterBen @JakSoulbright Never heard that before.,1,3061
@HumanistFury Thanks.  That was one of the few memes I use that I made myself.,1,3062
@The_Loki_Jotunn Awesome.,1,3063
@LBigmann Best meme ever.  Yours?  Or where did you find it?,1,3064
"@LBigmann Never saw.  It's perfect.  But, Twitter is not the same w/o her.",1,3065
.@shelbylynne74 @TigerClaud Ahem... http://t.co/xeNJ5eX1Kh,1,3066
".@shelbylynne74 @TigerClaud Real world evidence of this, please.",1,3067
"@laurahollis61 @JustLaurenB He's a gay, known YouTuber.  I saw his video.  Unless he's Brando, it's real.",1,3068
@shelbylynne74 @MechaSauce You just said men don't need equality.,1,3069
@justcurious5432 @JustLaurenB Feminism.,1,3073
"@thisonesakillaa Only times I'll block is if they spam or I think they'll try to ""Janet"" me.",1,3074
"@LostSailorNY @thisonesakillaa Before WAM and the Janet &amp; GG bans, I had blocked two...one of which was an so called MRA.",1,3075
@OzyRatisbon You mean it shouldn't be?  Because it IS consent to parenthood for men today.,1,3077
RT @WendyMcElroy1: Cathy Young's @CathyYoung63 article on the Columbia U. rape accusation and mattress carrying is superb. Must read. http:â¦,1,3078
.@brenbarber Chemaly is a special kind of twit. MASTER of whining about 3rd world horrors to justify writing about things like #PottyParity.,1,3079
RT @SergeantKozi: @radioclashed @MT8_9 @CatsAreHorrible @thisonesakillaa @HoneyBadgerBite @naughty_nerdess That didn't take much http://t.câ¦,1,3080
"@JakSoulbright @Stan_Philo  Sorry to hear that.  Get well, man.",1,3081
RT @EqualityMen: This guy @FeministFailure  is an amazing writer regarding #feminism. http://t.co/ytOKDpaiga http://t.co/LMWvAEgS0A,1,3082
RT @asredasmyhair: How  can feminists claim we don't have bodily autonomy? Like..being able to kill your unborn kid is not enough for you? â¦,1,3083
"RT @SomeKindaBoogin: #IndieCadeEast Truth is, #GamerGate has nothing against indie games! We take issue with corrupt competitions, though. â¦",1,3085
"@JustLaurenB @graphicfire No, seriously...went from ""fake/dumb"" to ""oh, God, it's real"" to ""super fake"" to ""holy...please tell me it's fake""",1,3086
@graphicfire @JustLaurenB Sorry...I genuinely have no idea...real?  Not?  Best guess...,1,3087
.@usdnobody @graphicfire I was sure it was fake...until it went too long...no one works that hard on a Poe...just vapid childish PC trash.,1,3088
RT @RBPundit: Scott Walker should troll the left and get an online degree in Gender Studies.,1,3089
"@motorcitybellex @SATANPLSS ...she was seriously, right?",1,3090
"RT @SomeKindaBoogin: .@Sushilulutwitch good info, thanks. are we all seeing that MSM is about storytelling, not fact reporting? #gamergate",1,3091
@DaftBrian @Sargon_of_Akkad Thanks for heads up.  I watched it.  Good stuff.,1,3092
"@alston_myles @BattleOfWho  Nope.  Hence, the two DIFFERENT terms.",1,3095
"@alston_myles @Mrminibagel ...sorry, just checked your TL.  I thought you were arguing in concert w/ this genius... http://t.co/CSEPnXse48",1,3097
"@AmarinaW I (would) never read/see it, so I have no idea...what is the ""abuse"" they speak of?",1,3099
RT @Oneiorosgrip: #adviceforyoungfeminists Be sure to employ double standards to excuse your bigotry. No one will notice. http://t.co/9wvQHâ¦,1,3100
"RT @Oneiorosgrip: #adviceforyoungfeminists Use ""wasn't me"" as a get out of responsibility free card for your movement. http://t.co/SFF00gEPâ¦",1,3101
".@Dogsplained @Oneiorosgrip ...was sure it was Poe, but...no one draws half a comic's worth of Poe.  Scary.  They are like termites...",1,3102
"@Oneiorosgrip @Dogsplained That's what I thought at first...haven't read comics in a while, so...I have no reference.  Awesome job if fake.",1,3103
@MSharkess Usually takes 20 to 120 minutes for RedScareBot...,1,3104
"@AmarinaW You, too.",1,3107
@ENDSexAbuseNOW Who is to blame for that?,1,3108
.@38fanda Not even slightly...,1,3109
@Starius @38fanda Shhh...it's funnier when they don't know... http://t.co/c8CtwSTqrY,1,3110
"@CappyD Man, I thought Chevaldayoff was a human paper weight...what a trade for the Jets. As good a deal as I've seen in years (decades?)...",1,3111
RT @MrShikaki: @_shemmie_ @srhbutts @cainejw @_icze4r @Dylof_ http://t.co/f1uyMrdg5G,1,3112
RT @Oneiorosgrip: #adviceforyoungfeminists Don't worry. Nobody will notice your pet theory is ridiculous. Keep repeating it. http://t.co/EBâ¦,1,3113
@themanclaw Yes...and real shit...,1,3114
@Menrwizards @Maniac_McGee27 @sara771987 Where is what from?,1,3115
".@whatever541 @Iribrise For the first time ever I couldn't tell (been wrong sure, but I at least think I know) at all.  It's evidently real.",1,3116
@BSKlein69  Just a troll.,1,3117
